1046.2287	0
1046.6169	0
1047.0051	4.6166832
1047.2477	5.7090367
1047.369	7.2979146
1047.4175	9.3833168
1047.5389	11.865938
1047.7087	18.122145
1047.9271	28.549156
1048.194	43.544191
1048.3881	57.645482
1048.5336	65.589871
1048.752	73.434955
1049.0674	78.102284
1049.3586	81.379345
1049.7468	83.861966
1050.135	85.649454
1050.6203	86.443893
1051.057	86.741807
1051.3724	87.139027
1051.5665	86.741807
1052.0518	86.741807
1052.4157	86.741807
1052.6341	86.443893
1052.9253	86.741807
1053.1921	86.642502
1053.4833	86.443893
1053.7259	86.642502
1053.9443	86.245283
1054.3568	86.245283
1054.7692	86.145978
1055.0847	86.145978
1055.5942	87.238332
1056.128	86.741807
1056.6618	87.039722
1056.9286	86.940417
1057.3169	87.139027
1057.7779	86.741807
1058.1418	86.841112
1058.433	87.337637
1058.7484	86.741807
1059.452	87.039722
1059.7189	86.543198
1059.9373	86.741807
1060.2284	86.543198
1060.5924	86.344588
1061.0291	86.741807
1061.854	86.145978
1062.4364	86.443893
1062.8488	87.039722
1063.0187	86.145978
1063.3826	86.344588
1063.6738	87.834161
1064.0862	87.933466
1064.4502	87.834161
1064.7171	88.23138
1064.9597	89.224429
1065.2266	89.323734
1065.4692	89.720953
1065.7361	88.82721
1066.1486	88.42999
1066.4883	87.337637
1066.8522	86.145978
1067.0949	83.564052
1067.3132	80.684211
1067.4831	78.201589
1067.6044	74.825223
1067.8227	66.781529
1068.0654	55.16286
1068.308	40.763654
1068.5264	22.888779
1068.6962	15.142999
1068.8175	10.177756
1068.9146	6.8013903
1069.0359	5.0139027
1069.1815	4.3187686
1069.4726	0
1069.8366	0
