194.99	-10.9
195.26	-10.9
195.52	-10.9
195.79	15.1
196.06	99.6
196.33	107
196.6	95.4
196.87	95.5
197.13	92.2
197.4	79.3
197.67	74.5
197.94	91.9
198.21	95.7
198.48	114.1
198.74	77.7
199.01	103.4
199.28	81.4
199.55	104.8
199.82	110.6
200.09	100.5
200.35	85.4
200.62	112.6
200.89	94.5
201.16	101.4
201.43	96.4
201.69	114.5
201.96	88.9
202.23	109.9
202.5	83
202.77	96.6
203.04	101
203.3	84.1
203.57	104
203.84	98.4
204.11	107
204.38	142.4
204.64	97.2
204.91	105
205.18	80.6
205.45	122.4
205.72	93.5
205.98	90.4
206.25	106.4
206.52	127.5
206.79	91.8
207.06	113.8
207.32	131.9
207.59	95.2
207.86	98.2
208.13	77.2
208.4	97.3
208.67	95.2
208.93	73.2
209.2	97.9
209.47	107.7
209.74	138.2
210	105.5
210.27	94.9
210.54	94.2
210.81	106.8
211.08	98.7
211.34	133.8
211.61	93.1
211.88	89.1
212.15	93.9
212.42	120.8
212.68	112.3
212.95	77.8
213.22	75.9
213.49	96.2
213.76	111.4
214.02	98.2
214.29	99
214.56	107.7
214.83	97.2
215.09	88.5
215.36	98.1
215.63	100.2
215.9	103.6
216.17	103
216.43	108.2
216.7	86.7
216.97	98.6
217.24	100.7
217.5	104.9
217.77	64.4
218.04	98.9
218.31	107.4
218.58	121.9
218.84	111.3
219.11	64.1
219.38	84.2
219.65	86.4
219.91	114.4
220.18	111.6
220.45	115.5
220.72	104.8
220.98	88.6
221.25	138.1
221.52	109.4
221.79	100.4
222.05	116.2
222.32	72.4
222.59	79.5
222.86	120.3
223.13	90.3
223.39	120.1
223.66	65.8
223.93	104.6
224.2	83.7
224.46	127.5
224.73	100.1
225	67.1
225.27	94.6
225.53	112.8
225.8	74.5
226.07	107.3
226.34	83.4
226.6	80.7
226.87	95.9
227.14	94.7
227.41	89.5
227.67	124.1
227.94	112.2
228.21	107.4
228.48	103.8
228.74	66.5
229.01	96.4
229.28	94.5
229.55	104.1
229.81	98.5
230.08	103.1
230.35	127.1
230.61	77.3
230.88	101.7
231.15	103.3
231.42	107.8
231.68	92
231.95	92.5
232.22	93.7
232.49	89.3
232.75	103.8
233.02	83.8
233.29	105.6
233.56	93.5
233.82	91.1
234.09	111.7
234.36	123.5
234.62	129.6
234.89	124.5
235.16	96.8
235.43	80.4
235.69	94.2
235.96	72.6
236.23	103.8
236.5	108.8
236.76	81.3
237.03	105
237.3	88.9
237.56	96
237.83	103.1
238.1	83.3
238.37	69.3
238.63	96.3
238.9	107.3
239.17	89
239.43	112.1
239.7	92.1
239.97	79.9
240.24	125.4
240.5	93.5
240.77	108
241.04	91.6
241.3	102
241.57	104.6
241.84	88.7
242.1	131.1
242.37	111.4
242.64	88.5
242.91	84.5
243.17	112.1
243.44	109.4
243.71	91.5
243.97	56.8
244.24	114.3
244.51	158.9
244.77	108.7
245.04	117.9
245.31	109.3
245.58	96.4
245.84	93.4
246.11	79.9
246.38	94.8
246.64	115.5
246.91	109.1
247.18	111.4
247.44	76.3
247.71	96.7
247.98	81.8
248.24	86.2
248.51	82.1
248.78	81.8
249.05	73.3
249.31	91.2
249.58	106.7
249.85	132.2
250.11	113.1
250.38	107
250.65	90.8
250.91	89.4
251.18	75.6
251.45	93.8
251.71	87.6
251.98	90.1
252.25	86.7
252.51	75.6
252.78	90.3
253.05	105.5
253.31	74.7
253.58	101.2
253.85	116.9
254.11	67.5
254.38	100.2
254.65	118.5
254.91	96.6
255.18	105
255.45	96.2
255.71	120.5
255.98	81.8
256.25	109.7
256.51	77.8
256.78	75
257.05	86.5
257.31	87.8
257.58	100.4
257.85	93.5
258.11	100.3
258.38	103.1
258.65	87.9
258.91	68.3
259.18	83.4
259.45	89.7
259.71	106.6
259.98	88.6
260.25	107.7
260.51	105.5
260.78	105.8
261.05	74.2
261.31	101.2
261.58	85.2
261.85	122.8
262.11	93.5
262.38	102.9
262.65	109.4
262.91	96.6
263.18	96.8
263.44	89.6
263.71	127.3
263.98	83.9
264.24	113.8
264.51	86.3
264.78	85.9
265.04	82.9
265.31	92.3
265.58	99.1
265.84	92.8
266.11	92.8
266.37	81.6
266.64	87.8
266.91	77.1
267.17	88.5
267.44	96.3
267.71	109.1
267.97	67.6
268.24	88.7
268.51	110.5
268.77	94.1
269.04	70.9
269.3	87.5
269.57	92.5
269.84	89.9
270.1	64.5
270.37	86.8
270.64	84.5
270.9	92.1
271.17	101.4
271.43	78.9
271.7	83.9
271.97	90.1
272.23	90.5
272.5	94.3
272.77	104.8
273.03	85.7
273.3	110.1
273.56	87.7
273.83	87.6
274.1	77.3
274.36	94
274.63	94.3
274.89	91.3
275.16	108.9
275.43	107.8
275.69	107
275.96	78.8
276.23	94.9
276.49	91.7
276.76	97.2
277.02	82.7
277.29	80.4
277.56	118.9
277.82	107.5
278.09	106.5
278.35	102.7
278.62	107.2
278.89	81
279.15	127.5
279.42	125.5
279.68	109.9
279.95	72.9
280.22	125.2
280.48	104.4
280.75	98.3
281.01	115.1
281.28	73.9
281.55	88
281.81	101.4
282.08	99.4
282.34	104.5
282.61	110
282.87	66.5
283.14	106.6
283.41	90.2
283.67	108.4
283.94	105.1
284.2	79
284.47	115.1
284.74	78.1
285	96.1
285.27	84.5
285.53	96.1
285.8	82.6
286.06	99.4
286.33	84.8
286.6	70.1
286.86	114.8
287.13	149.1
287.39	90.4
287.66	102.3
287.93	86.8
288.19	87.5
288.46	105
288.72	91.2
288.99	78
289.25	119.3
289.52	89.4
289.79	108.1
290.05	117.5
290.32	75.4
290.58	97.9
290.85	93.8
291.11	84.4
291.38	86.4
291.64	86.2
291.91	102.6
292.18	76.6
292.44	98.9
292.71	103.3
292.97	87.4
293.24	86.7
293.5	80.3
293.77	107.9
294.04	77.7
294.3	125.3
294.57	91.8
294.83	82.2
295.1	100.4
295.36	88.4
295.63	104.3
295.89	107.5
296.16	133.4
296.43	102.8
296.69	80.4
296.96	90.8
297.22	104.3
297.49	79.9
297.75	92.3
298.02	110.3
298.28	108.4
298.55	120.1
298.81	103.3
299.08	86.1
299.35	116.4
299.61	88.5
299.88	121.8
300.14	88.3
300.41	82.9
300.67	95.3
300.94	87
301.2	87.4
301.47	96.1
301.73	104.4
302	86.8
