194.99	4.1
195.26	4.1
195.52	4.1
195.79	-0.3
196.06	-0.5
196.33	-6.1
196.6	-1.3
196.87	3.4
197.13	-0.5
197.4	-2.4
197.67	0
197.94	0
198.21	-4.4
198.48	0.1
198.74	-3.5
199.01	-2.2
199.28	2.8
199.55	-1.2
199.82	14.9
200.09	3.7
200.35	-5.3
200.62	-3.3
200.89	5.7
201.16	2.4
201.43	-5.1
201.69	-3.5
201.96	-4.8
202.23	-6.9
202.5	4.5
202.77	-1.1
203.04	1
203.3	-0.3
203.57	-14.5
203.84	3.7
204.11	-5.8
204.38	-3.1
204.64	3.8
204.91	4.8
205.18	-0.1
205.45	0.1
205.72	1.7
205.98	8.7
206.25	3.9
206.52	6.7
206.79	5.1
207.06	-6.8
207.32	-1.2
207.59	2.3
207.86	4.6
208.13	-2.8
208.4	-4.9
208.67	5.7
208.93	-6.2
209.2	1.7
209.47	3.7
209.74	-0.9
210	-8.1
210.27	-2.5
210.54	10.1
210.81	-2.5
211.08	-5
211.34	4.2
211.61	3.2
211.88	1
212.15	-5.7
212.42	5.7
212.68	2.8
212.95	-2.7
213.22	5.2
213.49	7.5
213.76	2.1
214.02	11.9
214.29	4.7
214.56	4.9
214.83	0.8
215.09	-3.6
215.36	3.9
215.63	7.3
215.9	-5.4
216.17	-2.5
216.43	-0.6
216.7	3.3
216.97	0
217.24	2.9
217.5	3.9
217.77	3.4
218.04	-4.7
218.31	1.9
218.58	4.3
218.84	6
219.11	8
219.38	2.9
219.65	0.3
219.91	0.7
220.18	5.2
220.45	3.2
220.72	2.7
220.98	2.9
221.25	0.1
221.52	-0.8
221.79	4.6
222.05	5.8
222.32	7.5
222.59	4.7
222.86	-2
223.13	2.6
223.39	-1
223.66	-0.6
223.93	-2.1
224.2	0.8
224.46	4.4
224.73	-6.6
225	7.6
225.27	-2.3
225.53	-3.4
225.8	7.1
226.07	1.3
226.34	-3.3
226.6	-5.1
226.87	-0.2
227.14	1.3
227.41	-3.4
227.67	-0.8
227.94	-4.2
228.21	-0.7
228.48	2.5
228.74	0.1
229.01	0.1
229.28	2.8
229.55	-3.2
229.81	3.6
230.08	2.4
230.35	-4.5
230.61	3.1
230.88	3.1
231.15	2.4
231.42	2.1
231.68	-5.9
231.95	10.2
232.22	-3.6
232.49	3.6
232.75	-5.7
233.02	2.2
233.29	5
233.56	-0.5
233.82	-7.1
234.09	1.7
234.36	1.4
234.62	1.3
234.89	-2.7
235.16	-0.6
235.43	-4.6
235.69	2
235.96	5.4
236.23	0.2
236.5	2.7
236.76	3.6
237.03	1.6
237.3	-6.5
237.56	-3.9
237.83	-4.5
238.1	-1
238.37	6.6
238.63	3.8
238.9	-0.2
239.17	4.6
239.43	8.2
239.7	-0.6
239.97	-8.9
240.24	5.7
240.5	1
240.77	-3.1
241.04	-8.3
241.3	7
241.57	13.6
241.84	5.4
242.1	-0.2
242.37	1.7
242.64	0.6
242.91	-0.3
243.17	-2.8
243.44	-10.7
243.71	2.3
243.97	4.3
244.24	0.2
244.51	6.1
244.77	-1.7
245.04	-4
245.31	-1.4
245.58	1.2
245.84	8.5
246.11	-0.1
246.38	-6.9
246.64	5.6
246.91	7
247.18	4.5
247.44	0
247.71	3.4
247.98	0.1
248.24	-8.8
248.51	-1.6
248.78	-0.6
249.05	-4.9
249.31	-1.8
249.58	-3.3
249.85	4.4
250.11	-5.5
250.38	-2
250.65	-2.7
250.91	-7
251.18	8.2
251.45	-4.7
251.71	6.4
251.98	1.2
252.25	-2
252.51	-1.7
252.78	-4.6
253.05	-0.7
253.31	0.7
253.58	10.9
253.85	2.7
254.11	8.1
254.38	5.3
254.65	2.5
254.91	0.2
255.18	1.7
255.45	-4.3
255.71	6.6
255.98	0.7
256.25	-3.8
256.51	3
256.78	15.3
257.05	4.2
257.31	5.3
257.58	3.7
257.85	5.9
258.11	2.8
258.38	-3.2
258.65	-5.5
258.91	-2.8
259.18	-0.3
259.45	2.9
259.71	7.9
259.98	-1.5
260.25	1.6
260.51	0.9
260.78	5.6
261.05	-1.1
261.31	-4.8
261.58	2.2
261.85	1.8
262.11	3
262.38	-1.8
262.65	1
262.91	2.1
263.18	-9
263.44	1
263.71	3.4
263.98	-3.6
264.24	5.1
264.51	-4
264.78	0.7
265.04	6.5
265.31	5.8
265.58	6.5
265.84	1.5
266.11	-7.4
266.37	1.2
266.64	7.3
266.91	3.4
267.17	-5.5
267.44	4.9
267.71	0.4
267.97	3.1
268.24	-0.1
268.51	-10.2
268.77	-0.3
269.04	0.9
269.3	5.8
269.57	4.4
269.84	-0.7
270.1	1.5
270.37	9.8
270.64	6.6
270.9	0
271.17	-7
271.43	0.4
271.7	-0.1
271.97	-0.1
272.23	4.3
272.5	-1.3
272.77	-4.3
273.03	-2.5
273.3	3
273.56	-0.4
273.83	2.9
274.1	-6.5
274.36	3.1
274.63	4.3
274.89	-6.3
275.16	3.2
275.43	-9.7
